94.378	96.053	95.852	92.638	96.794	96.346	97.863	98.153	96.485	93.115	94.066	86.407	96.223	97.191	90.574	93.784	99.321	97.157	98.788	98.999	109.6	99.151
94.301	95.393	96.839	93.191	96.764	97.523	98.519	98.764	94.886	92.89	93.683	87.004	96.19	97.465	91.951	94.275	99.701	97.99	98.705	101.11	109.94	97.656
94.7	95.743	96.587	93.078	96.99	97.411	97.817	98.949	97.257	92.758	93.423	87.791	97.089	98.566	90.824	94.503	100.6	98.244	98.055	100.08	109.37	97.851
94.461	95.683	96.064	93.286	96.9	98.011	99.389	100.15	96.858	93.454	93.202	87.701	96.278	99.329	92.851	94.874	100.86	98.444	98.212	99.764	109.79	97.998
95.301	96.902	96.529	93.756	97.68	98.531	99.534	99.481	97.783	93.87	93.575	87.347	97.877	99.042	92.489	94.646	101.11	98.728	98.11	101.46	110.2	99.827
95.068	96.15	96.916	93.689	97.53	100.15	101.4	101.06	97.674	93.738	94.252	88.277	97.741	99.439	93.092	95.767	101.52	99.669	99.512	100.55	109.53	98.893
95.993	96.657	97.645	93.79	97.601	99.978	101.78	101.83	99.183	94.865	95.353	89.084	99.274	100.31	92.591	94.55	101.59	99.505	99.336	100.45	110.59	98.433
95.001	96.472	97.728	93.809	98.482	100.77	102.83	102.52	98.203	94.478	95.343	89.02	97.169	99.702	93.569	95.795	102.6	100.05	98.978	100.64	109.91	99.909
95.775	96.545	97.566	93.56	98.043	100.55	102.22	103.55	100.32	94.257	93.337	89.143	100.13	99.813	93.641	95.219	102.34	100.52	99.632	99.339	110.87	99.233
95.276	96.056	97.101	93.831	98.188	100.97	105.38	104.48	99.01	95.013	93.573	90.047	99.205	101.79	93.738	96.057	103.72	101.75	98.472	100.29	109.91	98.943
95.8	97.288	97.736	93.928	99.155	101.97	105.29	104.65	101.82	94.919	93.924	90.606	101.17	101.36	93.42	96.908	104.08	101.45	99.424	100.48	111.78	98.828
95.953	96.358	98.28	94.369	98.459	104.69	106.06	106.36	100.47	94.513	93.526	91.057	99.734	103.2	94.887	97.058	104.93	103.31	100.02	100.88	109.34	97.529
96.092	96.794	97.669	94.212	98.527	104.49	106.4	106.73	101.98	95.753	94.694	90.838	101.68	101.94	93.906	97.904	104.24	103.2	98.819	101.7	111.52	99.413
100.32	101.79	102.85	96.328	103.59	116.4	117.77	116.32	107.79	100.26	98.734	99.843	107.32	115.94	103.31	104.94	120.86	117.12	99.416	99.834	111.11	100.65
100.42	101.97	103.59	98.094	104.07	115.88	118.45	118.02	110.16	102.07	98.491	102.69	109.31	114.49	104.21	106.37	120.4	116.9	99.665	101.74	112.65	100.04
94.566	96.276	95.534	93.209	96.188	97.522	98.646	98.759	95.014	92.525	93.062	87.25	93.982	97.464	90.619	93.749	98.226	96.677	99.179	100.29	110.63	97.593
94.805	95.517	96.744	93.46	96.74	97.44	98.689	99.675	95.812	92.911	93.59	86.17	96.282	97.38	90.459	93.698	99.101	97.018	98.146	100.76	105.97	97.861
94.47	96.476	95.722	93.261	96.57	97.73	99.611	100.05	95.043	92.844	92.325	87.659	95.744	98.377	91.107	94.134	99.559	98.124	98.97	100.3	110.39	98.143
93.42	96.077	98.014	93.598	97.248	97.007	99.823	99.433	96.577	93.008	92.693	87.247	96.542	97.326	91.413	94.243	99.756	98.171	99.799	101.02	109.99	98.362
93.355	95.508	96.671	92.832	98.101	99.013	101.12	100.69	96.389	92.936	93.984	87.548	96.931	99.181	92.684	94.77	100.68	98.244	98.746	100.29	110	99.671
94.927	95.548	96.935	92.748	97.731	99.45	100.39	101.25	97.721	93.848	93.858	87.593	98.212	99.189	92.338	94.828	100.77	98.735	99.447	100.37	109.46	98.331
